CODIGO;CODBARRA1;CODBARRA2;CODBARRA3;CODAUXILI1;CODAUXILI2;DESCRICAO;DESCREDUZI;DESCDETA1;DESCDETA2;DESCDETA3;DESCDETA4;LOCALIZA;SUBGRUPO;GRUPO;DEPARTAMEN;MARCA;PRECOVENDA;MARGEM;ESTOQUE;ESTOQUEMIN;ESTOQUEIDE;ESTOQUEPEN;UNIDADE;PESO;SITUACAO;TIPO;DATAALT;AGRUPAMENT;FRACIONADO;CUSTOMEDIO;PERCOMIS;NAOCOMIS;FATORCONV;CST;ORIGEM;NCM;ICMSIN;ICMSINREV;ICMSININD;ICMSINPER1;ICMSINPER2;ICMS;ICMSCN;ICMSCR;ICMSINDU;ICMSPER1;ICMSPER2;PISCOF;ALIPI;CREDICMS;PPB;FABPROPRI;RECSTANT;GRADEPRINC;GRADE1;GRADE2
3261;32612;;;;;SPEAKER MULTILASER 1W PRETO SP044;SPEAKER PRETO;;;;;;24;1;1;0;20;60;0;0;0;0;;0;A;N;20120609;0;;10,682;0;;;;0;85182100;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3262;32629;;;;;TECLADO PS2 INOVETECH MULTIMIDIA;TECLADO MULTIMIDIA;;;;;;25;1;0;0;25;50;0;0;0;0;;0;A;N;;0;;9,388;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3263;32636;;;;;FONE DE OUVIDO INOVETECH INTRAAURIC;FONE DE OUVIDO;;;;;;21;1;1;0;7;50;0;0;0;0;;0;A;N;20140808;0;;2,531;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0,169;0;;;0;0;0
3264;32643;;;;;IMPRESSORA LEX LASER E120N C/REDE;IMPRESSORA LEXMARK;;;;;;64;1;0;0;429;40;0;0;0;0;;0;A;N;;0;;306,305;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3267;32674;;;;;MOUSE USB PAUTA PTO/AZUL;MOUSE OPTICO USB;;;;;;10;1;0;0;23;50;0;0;0;0;;0;A;N;;0;;13,471;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3269;10032695;;;;;"MONITOR LCD 22"" SAMSUNG 2232BW";MONITOR LCD 22 POL;;;;;;28;1;0;0;689;40;0;0;0;0;;0;A;N;;0;;489,59;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3272;10032725;;;;;PROCESSADOR INTEL QUAD CORE 2.5GHZ;CPU INTEL CORE2QUAD;;;;;;2;1;1;0;440;40;0;0;0;0;;0;A;N;;0;;295,135;0;;;241;2;85423190;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3274;10032749;7,89846E+12;;;;MOCHILA NOT MULTILASER BO013 PRETA/CINZA;MOCHILA NOTEBOOK;;;;;;8;1;1;0;75;50;1;1;0;0;;0;A;N;20141002;0;;40,063;0;;;;0;42021220;1;1;1;0;0;4;4;7;7;0;0;1;0;1,457;0;;;0;0;0
3275;10032756;;;;;MOCHILA NOT AUTENTIC PRETA;MOCHILA NOTEBOOK;;;;;;8;1;1;0;75;50;0;1;0;0;;0;A;N;;0;;42,75;0;;;41;0;42022900;1;1;1;0;0;1;1;1;1;0;0;1;0;7,69;0;;;0;0;0
3278;10032787;;;;;IMPRESSORA HP MULT J3680 I/S/C/F;MULTIFUNCIONAL HP 3680;;;;;;64;1;1;0;249;40;0;1;0;0;;0;A;N;20120410;0;;167,49;0;;;;4;84433111;2;2;2;0;0;9;9;9;9;0;0;1;0;20,1;582;;;0;0;0
3281;10032817;4,71027E+12;;;;HEADSET C/ MICR. GENIUS HS-05A DELUXE;MICROFONE C/ FONE DE O;;;;;;21;1;1;0;79,9;50;0;3;0;0;;0;A;N;20140905;0;;51,13;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;3,64;0;;;0;0;0
3282;10032824;;;;;MODEM ADSL SIEMENS SE567 C/WIRELESS;MODEM ADSL WIRELESS;;;;;;19;1;0;0;259;40;0;0;0;0;;0;A;N;;0;;184;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3283;10032831;;;;;LEITOR COD. BARRAS BEMATECH BR-310 CCD USB;LEITOR CCD BR310;;;;;;8;1;1;1;159;40;0;1;0;0;;0;A;N;20150305;0;;109,45;0;;;;0;84719012;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3284;10032848;;;;;PROCESSADOR INTEL CORE2DUO 2.80GHZ;CPU CORE 2 DUO;;;;;;2;1;1;0;380;40;0;0;0;0;;0;A;N;;0;;279,956;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3285;10032855;;;;;MEMORIA NOT DDR2 2GB 667 KINGSTON;MEMORIA NOTEBOOK;;;;;;4;1;1;0;125;40;0;0;0;0;;0;A;N;20120109;0;;85,331;0;;;241;2;84733042;2;2;2;0;0;6;6;6;6;0;0;1;0;9,135;0;;;0;0;0
3286;10032862;8,84963E+11;;;;CARTUCHO HP 57 COLOR C6657AB 18ML;CARTUCHO HP C6657AB;;;;;;5;1;1;0;115;40;1;0;0;0;;0;A;N;20150218;0;;76,9;0;;;;4;84439923;2;2;2;0;0;9;9;9;9;0;0;1;0;0;645;;;0;0;0
3289;10032893;;;;;PLACA REDE PCI GIGABIT INTELBRAS PEG232B;PLACA DE REDE;;;;;;23;1;1;0;59,9;50;0;0;0;0;;0;A;N;20150626;0;;29,11;0;;;;2;84733049;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3292;10032923;;;;;IMPRESSORA HP LASER MULT 1319 I/S/F;IMPRESSORA HP 1319;;;;;;64;1;0;0;1200;40;0;0;0;0;;0;A;N;;0;;871;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3293;10032930;;;;;HEADSET C/ MICR. SPEED ASTE FLE;MICROFONE COM FONE;;;;;;21;1;1;0;20;40;0;2;0;0;;0;A;N;20140905;0;;11,5;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3294;10032947;;;;;IMPRESSORA HP 1560 PRETA;HP 1460;;;;;;64;1;0;0;185;40;0;1;0;0;;0;A;N;;0;;134,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3297;10032978;;;;;PROCESSADOR INTEL QUAD CORE 2.33GHZ;CPU INTEL CORE2QUAD;;;;;;2;1;1;0;599;40;0;0;0;0;;0;A;N;;0;;430,802;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3298;10032985;;;;;IMPRESSORA TERMICA BEMATECH MP20-MI;IMPRESSORA CUPOM;;;;;;64;1;1;0;949;40;0;0;0;0;;0;A;N;20150918;0;;661,745;0;;;;0;84433223;2;2;2;0;0;6;6;6;6;0;0;1;0;45,22;0;;;0;0;0
3299;10032992;;;;;WIRELESS ANTENA GRADE 25DBI;ANTENA AQUARIUS;;;;;;8;1;0;0;105;40;0;0;0;0;;0;A;N;;0;;75;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3301;10033012;;;;;KIT PARA LIMPEZA MONITOR LCD;KIT LIMPEZA LCD;;;;;;8;1;0;0;18;50;0;0;0;0;;0;A;N;;0;;11,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3303;10033036;;;;;GABINETE LEADERSHIP 4B PRATA;GABINETE PRATA;;;;;;1;1;0;0;110;40;0;0;0;0;;0;A;N;;0;;74,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3305;10033050;;;;;IMPRESSORA HP MULT F4280 I/C/S;IMPRESSORA HP;;;;;;64;1;0;0;329;40;0;0;0;0;;0;A;N;;0;;236,08;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3306;10033067;;;;;PEN DRIVE 16GB KINGSTON DT100G2/16GBZ;DRIVE PEN DRIVE 16GB;;;;;;20;1;1;0;49;50;0;1;0;0;;0;A;N;20120928;0;;30,405;0;;;;2;85235190;1;1;1;0;0;4;4;7;7;0;0;1;0;3,175;0;;;0;0;0
3307;10033074;;;;;PORTA CDS PARA 48 CDS KELPEX;PORTA CDS 48 ESTOJO;;;;;;8;1;0;0;18;50;0;0;0;0;;0;A;N;;0;;11,348;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3308;10033081;;;;;FILTRO DE LINHA DATASOUND MARFIM;FILTRO DE LINHA 5 TOMA;;;;;;8;1;0;0;15;50;0;5;0;0;;0;A;N;;0;;8,99;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3309;10033098;;;;;FILTRO DE LINHA DATASOUND PRETO;FILTRO DE LINHA 5 TOMA;;;;;;8;1;1;0;20;50;0;5;0;0;;0;A;N;;0;;10,898;0;;;41;0;85363000;1;1;1;0;0;4;4;7;7;0;0;1;0;1,307;0;;;0;0;0
3311;10033111;;;;;MEMORIA DDR2 1024MB 667 MEMORYONE;MEMORIA DDR2 1GB;;;;;;4;1;1;0;60;40;0;0;0;0;;0;A;N;20120109;0;;39;0;;;241;2;84733042;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3312;10033128;8,86113E+11;;;;CARTUCHO HP 901 PRETO CC653AB 4,5ML;CARTUCHO HP CC653AB;;;;;;5;1;1;0;52,9;40;2;1;0;0;;0;A;N;20150408;0;;35,61;0;;;241;4;84439923;2;2;2;0;0;9;9;9;9;0;0;1;0;4,109;645;;;0;0;0
3313;10033135;8,86113E+11;8,86113E+11;;;CARTUCHO HP 901 COLOR CC656AB 13ML;CARTUCHO HP CC656AB;;;;;;5;1;1;0;87,9;40;4;1;0;0;;0;A;N;20150715;0;;60,558;0;;;41;4;84439923;2;2;2;0;0;9;9;9;9;0;0;1;0;7,105;645;;;0;0;0
3314;10033142;7,40617E+11;;;;MEMORIA MICRO SD 8GB KINGSTON SDC4/8GB;MEMORIA SD 8GB;;;;;;20;1;1;0;29,9;50;1;1;0;0;;0;A;N;20130717;0;;18,495;0;;;241;2;85235110;2;2;2;0;0;6;6;6;6;0;0;1;0;1,671;0;;;0;0;0
3316;10033166;;;;;ADAPTADOR WIRELESS USB BRAVIEW 54;USB 11G NTX BRAVIEW;;;;;;23;1;1;0;60;50;0;0;0;0;;0;A;N;20111119;0;;39,6;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3319;10033197;;;;;ROTEADOR WIR INTELBRAS 54M WRG240E;ROTEADOR WIRELESS WRG240E;;;;;;23;1;1;0;129;40;0;0;0;0;;0;A;N;;0;;71,692;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3321;10033210;;;;;DRIVE GRAVADOR DVD IDE  PRETO;GRAVADOR DVD;;;;;;11;1;1;0;100;40;4;3;0;0;;0;A;N;20131015;0;;57,901;0;;;;2;84717029;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3325;10033258;;;;;TECLADO NUMERICO USB MAXPRINT;TECLADO NUMERICO USB;;;;;;25;1;1;0;30;50;0;0;0;0;;0;A;N;20130315;0;;12,58;0;;;;0;84716052;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3326;10033265;;;;;TECLADO USB MAXPRINT BASICO PRETO 60215;TECLADO USB;;;;;;25;1;1;0;25;50;0;0;0;0;;0;A;N;20130511;0;;13,176;0;;;;0;84716052;2;2;2;0;0;6;6;6;6;0;0;1;0;0,364;0;;;0;0;0
3327;10033272;;;;;JOYSTICK MAXPRINT DUAL SHOCK USB;JOYSTICK MAXPRINT;;;;;;8;1;1;0;35;50;0;1;0;0;;0;A;N;;0;;18,157;0;;;;2;84716059;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3328;10033289;;;;;PORTA CDS PARA 40 CDS MAXPRINT;PORTA CDS 40 ESTOJO;;;;;;8;1;1;0;15;50;0;0;0;0;;0;A;N;;0;;8,313;0;;;241;2;48029200;1;1;1;0;0;4;4;7;7;0;0;1;0;0,458;0;;;0;0;0
3329;10033296;;;;;PORTA CDS PARA 80 CDS MAXPRINT;PORTA CDS 80 ESTOJO;;;;;;8;1;1;0;25;50;0;0;0;0;;0;A;N;;0;;15,485;0;;;2;2;42021220;1;1;1;0;0;1;1;1;1;0;0;1;0;0,147;0;;;0;0;0
3330;10033302;7,89798E+12;;;;PAD MOUSE MAXPRINT SIMPLES LISO AZUL;PAD MOUSE CORES;;;;;;10;1;1;0;5;50;28;10;0;1;;0;A;N;20140912;0;;1,541;0;;;241;2;40161090;1;1;1;0;0;4;4;7;7;0;0;1;0;0,048;0;;;0;0;0
3331;10033319;;;;;HEADSET C/ MICR. MAXPRINT MINI;MICROFONE FONE OUVIDO;;;;;;21;1;1;0;15;50;0;1;0;0;;0;A;N;20140905;0;;9,436;0;;;2;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;1,008;0;;;0;0;0
3333;10033333;;;;;MOUSE MINI USB MAXPRINT ROSA;MOUSE MINI NOTEBOOK;;;;;;10;1;1;0;25;50;0;0;0;0;;0;A;N;20130223;0;;11;0;;;241;2;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3334;7,89798E+12;;;;;CARTUCHO COMPATIVEL HP 645 MAXPRINT;CARTUCHO COMPATIVEL 645;;;;;;131;1;1;0;55;40;4;0;0;0;;0;A;N;20140110;0;;37,03;0;;;;2;84439922;2;2;2;0;0;6;6;6;6;0;0;1;0;4,444;0;;;0;0;0
3336;10033364;;;;;NOBREAK SMS NET4+  800VA BIVOLT;NOBREAK SMS;;;;;;101;1;0;0;365;40;0;0;0;0;;0;A;N;;0;;256,85;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3337;10033371;;;;;HD SATA 500GB 7200 SAMSUNG HD502HJ;HD SATA 500GB;;;;;;27;1;1;0;250;40;0;0;0;0;;0;A;N;20120109;0;;172,141;0;;;41;4;84717012;2;2;2;0;0;9;9;9;9;0;0;1;0;0;104;;;0;0;0
3339;10033395;;;;;PLACA MAE PHITRONICS + CPU PC3000E;PLACA MAE PHITRONICS;;;;;;3;1;0;0;195;40;0;0;0;0;;0;A;N;;0;;179,933;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3340;10033401;;;;;HD SATA 160GB 7200 WESTERN;HD 160GB;;;;;;27;1;1;0;135;40;0;0;0;0;;0;A;N;20120109;0;;81,681;0;;;241;2;84717012;2;2;2;0;0;6;6;6;6;0;0;1;0;9,802;0;;;0;0;0
3341;10033418;;;;;HD SATA 320GB 7200 SAMSUNG;HD SATA 320GB;;;;;;27;1;1;0;140;40;0;0;0;0;;0;A;N;20120109;0;;86,461;0;;;41;0;84717012;2;2;2;0;0;6;6;6;6;0;0;1;0;5,19;0;;;0;0;0
3342;10033425;8,86113E+11;8,86113E+11;;;CARTUCHO HP 901XL PRETO CC654AB 15,5ML;CARTUCHO HP CC654AB;;;;;;5;1;1;0;119,9;40;0;1;0;0;;0;A;N;20151008;0;;83,301;0;;0;;4;84439923;2;2;2;0;0;9;9;9;9;0;0;1;0;9,773;645;;;0;0;0
3343;10033432;;;;;"MONITOR LCD 15"" DELL E157";MONITOR LCD 15;;;;;;28;1;0;0;349;40;0;0;0;0;;0;A;N;;0;;249,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3344;10033449;;;;;PLACA DE VIDEO PCI-E 1GB 9400GT;VGA PCI EXPRESS;;;;;;22;1;1;0;250;40;0;0;0;0;;0;A;N;;0;;184,895;0;;;241;2;84718000;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3345;10033456;;;;;FONTE CFTV 12V 1A PROJECT;FONTE CFTV;;;;;;16;1;1;0;20;50;0;1;0;0;;0;A;N;20150226;0;;8,28;0;;;;0;85044021;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3347;10033470;;;;;PLACA MAE PCWARE IPM31 S/V/R;PLACA MAE PCWARE IPM31;;;;;;3;1;1;0;160;40;0;0;0;0;;0;A;N;20120109;0;;93,149;0;;;41;4;84733041;2;2;2;0;0;9;9;9;9;0;0;1;0;7,767;24;;;0;0;0
3348;10033487;;;;;"MONITOR LCD 19"" LG 1942S";MONITOR LCD 19 POL;;;;;;28;1;0;0;445;40;0;0;0;0;;0;A;N;;0;;327,628;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3349;10033494;;;;;SPEAKER SUB FORCE LINE 2.1 PRETO;SPEAKER SUBWOOFER;;;;;;24;1;0;0;46,9;50;0;0;0;0;;0;A;N;;0;;31,048;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3350;10033500;;;;;HEADSET C/ MICR. FORCE LINE PRO;MICROFONE COM FONE;;;;;;21;1;1;0;25;40;0;2;0;0;;0;A;N;20140905;0;;15,557;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3351;10033517;;;;;HEADSET C/ MICR. FORCE LINE;MICROFONE FONE OUVIDO;;;;;;21;1;1;0;15;50;0;1;0;0;;0;A;N;20140905;0;;7,85;0;;;;2;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0,942;0;;;0;0;0
3352;10033524;;;;;CARTUCHO WP 901 RECARGA PRETO;CARTUCHO WP 901;;;;;;6;1;0;0;25;78,57;0;0;0;0;;0;A;N;;0;;12;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3355;10033555;;;;;JOYSTICK CLONE DUAL SHOCK 12 BOTOES;JOYSTICK CLONE;;;;;;8;1;1;0;35;50;0;1;0;0;;0;A;N;;0;;22,9;0;;;241;2;84716059;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3356;10033562;;;;;JOYSTICK CLONE USB 10 BOTOES MOD 16004;JOYSTICK CLONE;;;;;;8;1;1;0;25;50;0;1;0;0;;0;A;N;20120623;0;;10,682;0;;;;2;84716059;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3357;10033579;;;;;GRAMPEADOR IMP. EAGLE 206 MEDIO;GRAMPEADOR IMP. META;;;;;;62;2;2;0;25;50;0;0;0;0;;0;A;N;;0;;9,806;0;;;;0;84729040;1;1;1;0;0;1;1;1;1;0;0;1;0;1,177;0;;;0;0;0
3358;10033586;;;;;CALCULADORA DE MESA 10 DIG;CALCULADORA DIGITAL;;;;;;95;1;1;0;19;40;0;0;0;0;;0;A;N;20120831;0;;13,487;0;;;41;0;84701000;1;1;1;0;0;4;4;7;7;0;0;1;0;1,618;0;;;0;0;0
3360;10033609;;;;;MEMORIA DDR2 1024MB 667 ATTOS;MEMORIA DDR2 1GB;;;;;;4;1;1;0;60;40;0;0;0;0;;0;A;N;20120109;0;;35,571;0;;;241;2;84733042;2;2;2;0;0;6;6;6;6;0;0;1;0;2,134;0;;;0;0;0
3361;10033616;;;;;HD SATA 160GB 7200 SEAGATE;HD 160GB;;;;;;27;1;1;0;165;40;0;0;0;0;;0;A;N;20130126;0;;115,9;0;;;;0;84717012;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3362;10033623;;;;;MOUSE MINI USB V!B;MOUSE MINI;;;;;;10;1;0;0;25;50;0;2;0;0;;0;A;N;;0;;14,844;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3363;10033630;;;;;GABINETE COLETEK 2B PRETO 07-2228;GABINETE COLECAO;;;;;;1;1;1;0;100;40;0;4;0;0;;0;A;N;20120427;0;;60,799;0;;;41;0;84733011;2;2;2;0;0;9;9;9;9;0;0;1;0;2,978;0;;;0;0;0
3366;10033661;;;;;SOFTWARE PANDA ANTIVIRUS 2010 3 USU;SOFTWARE ANTIVIRUS;;;;;;130;1;0;0;69;40;0;0;0;0;;0;A;N;;0;;39,172;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;4,701;0;;;0;0;0
3367;10033678;;;;;KIT TECLADO SEM FIO C/ MOUSE KMEX KA-9E28/KA-9E33;TECLADO WIRELESS C/  T;;;;;;25;1;1;0;75;50;0;0;0;0;;0;A;N;20120519;0;;46,055;0;;;;0;84716059;2;2;2;0;0;9;9;9;9;0;0;1;0;5,525;0;;;0;0;0
3368;10033685;;;;;ROTEADOR WIR MYMAX  54MBPS;ACCESS POINT MIMMAX WIREL;;;;;;23;1;1;0;99;40;0;0;0;0;;0;A;N;;0;;50,429;0;;;241;2;85176241;1;1;1;0;0;1;1;1;1;0;0;2;0;6,051;0;;;0;0;0
3370;10033708;;;;;WEBCAN C3TECH 2.0MP GRAFITE;WEB CAN;;;;;;26;1;0;0;55;50;0;0;0;0;;0;A;N;;0;;34,95;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3371;10033715;;;;;NOT TOSH DC 3400 2GB/160GB/DVDRW;NOTEBOOK SEMP TOSHIBA;;;;;;100;1;0;0;1990;30;0;0;0;0;;0;A;N;;0;;1699;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3373;10033739;;;;;LEITOR BIOMETRICO HAMSTER PLUS;LEITOR FINGERPRINT;;;;;;8;1;0;0;559;50;0;1;0;0;;0;A;N;;0;;410;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3374;10033746;;;;;HD NOTE 320GB 5400 SAMSUNG SATA HN-M320MBB;HD 320GB NOTEBOOK;;;;;;27;1;1;0;250;40;0;0;0;0;;0;A;N;20120620;0;;166,452;0;;;;4;84717012;2;2;2;0;0;9;9;9;9;0;0;1;0;5,64;288;;;0;0;0
3376;10033760;;;;;WEBCAN C3TECH 2.0MP NOTE/LCD;WEB CAN;;;;;;26;1;0;0;49;50;0;0;0;0;;0;A;N;;0;;29,433;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;3,532;0;;;0;0;0
3377;10033777;;;;;MEMORIA DDR2 2048MB 667 KINGSTON;MEMORIA DDR 2GB;;;;;;4;1;1;0;175;40;0;5;0;0;;0;A;N;20120109;0;;111,743;0;;;241;2;84733042;2;2;2;0;0;6;6;6;6;0;0;1;0;3,736;0;;;0;0;0
3378;10033784;;;;;ESTABILIZADOR FORCE LINE MONO PRETO;ESTABILIZADOR ETERNITY;;;;;;12;1;1;0;50;40;0;0;0;0;;0;A;N;;0;;31,62;0;;;41;0;90328911;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3379;10033791;;;;;TECLADO USB YIN S MULTIMIDIA PTO/PT;TECLADO MULTIMIDIA;;;;;;25;1;0;0;30;50;0;0;0;0;;0;A;N;;0;;15,95;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3380;10033807;;;;;MOUSE MINI USB LEADERSHIP COLORS;MOUSE LEADERSHIP;;;;;;10;1;1;0;25;50;0;0;0;0;;0;A;N;20120627;0;;11,528;0;;;;0;84716053;2;2;2;0;0;6;6;6;6;0;0;1;0;1,383;0;;;0;0;0
3381;10033814;;;;;MOUSE USB CLONE PRINCESAS DISNEY;MOUSE CLONE ROSA;;;;;;10;1;0;0;42;50;0;0;0;0;;0;A;N;;0;;26,554;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;3,186;0;;;0;0;0
3382;10033821;;;;;PLACA DE CAPTURA GEOVISION GV800;PLACA MONITORAMENTO;;;;;;22;1;1;0;270;40;0;0;0;0;;0;A;N;20111119;0;;187,85;0;;;;0;84718000;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3383;10033838;;;;;LEITOR CARTAO MEM. EXTERNO COMTAC 9101;DRIVE LEITOR CARTAO;;;;;;8;1;1;0;35;50;0;1;0;0;;0;A;N;20130914;0;;22,456;0;;;;2;84719019;2;2;2;0;0;6;6;6;6;0;0;1;0;0,164;0;;;0;0;0
3384;10033845;7,89894E+12;;;;ADAPTADOR BLUETOOTH USB COMTAC MINI 9080;BLUETOOTH USB;;;;;;23;1;1;0;35;40;7;1;0;0;;0;A;N;20130124;0;;14,753;0;;;;0;85176277;1;1;1;0;0;4;4;7;7;0;0;2;0;1,329;0;;;0;0;0
3387;7,89798E+12;;;;;CARTUCHO COMPATIVEL HP 28 MAXPRINT;CARTUCHO COMPATIVEL 8728;;;;;;131;1;1;0;39;40;0;0;0;0;;0;A;N;20120430;0;;25;0;;;;2;84439923;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3388;10033883;;;;;TECLADO PS2 KMEX PRETO KB-2128;TECLADO PS2 PRETO;;;;;;25;1;1;0;20;50;0;0;0;0;;0;A;N;20120519;0;;13,802;0;;;41;0;84716052;2;2;2;0;0;6;6;6;6;0;0;1;0;1,41;0;;;0;0;0
3392;10033920;;;;;PLACA REDE PCI 10/100 MYMAX G8139C;PLACA DE REDE PCI;;;;;;23;1;1;0;29,9;50;2;0;0;1;;0;A;N;20120724;0;;12,5;0;;;;2;84733049;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
3394;10033944;;;;;ADAPTADOR WIRELESS USB MYMAX TLWN321G 54MBPS;TLWN321G;;;;;;23;1;1;0;50;50;0;0;0;0;;0;A;N;20120519;0;;28,441;0;;;241;2;85176277;1;1;1;0;0;4;4;7;7;0;0;2;0;3,413;0;;;0;0;0
3395;10033951;;;;;ETIQUETAS IMP LASER MAXPRINT 6189;ETIQUETAS PARA PRECO;;;;;;71;2;0;0;1;60;0;0;0;0;;0;A;N;;0;;0,298;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,036;0;;;0;0;0
3396;10033968;;;;;GABINETE KIT GOLDSHIP 5X1 ALCA;KIT LEADERSHIP 1849;;;;;;1;1;0;0;195;40;0;0;0;0;;0;A;N;;0;;130,854;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3397;10033975;7,40617E+11;;;;MEMORIA MICRO SD 4GB KINGSTON SDC4/4GB CLASSE 4;MEMORIA MICRO SD 4GB;;;;;;20;1;1;0;25;40;3;1;0;0;;0;A;N;20141210;0;;14,445;0;;;241;2;85235110;2;2;2;0;0;6;6;6;6;0;0;1;0;1,402;0;;;0;0;0
3400;10034002;;;;;PLACA MAE MEGAWARE G31 S/V/R;PLACA MAE DIGITROM;;;;;;3;1;1;0;150;40;0;0;0;0;;0;A;N;20120109;0;;89,9;0;;;;4;84733041;2;2;2;0;0;9;9;9;9;0;0;1;0;10,788;68;;;0;0;0
3401;10034019;;;27419;;NOBREAK SMS NET WINNER 1800VA BIFX;TOBREAK SMS 1800VA;;;;;;101;1;1;0;890;40;0;0;0;0;;0;A;N;20120709;0;;652,36;0;;;41;4;85044040;2;2;2;0;0;9;9;9;9;0;0;1;0;78,28;713;;;0;0;0
3403;10034033;;;;;TECLADO PS2 MTEK PRETO/PRATA;TECLADO PS2 GENERICO;;;;;;25;1;0;0;22;50;0;10;0;0;;0;A;N;;0;;12,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
3404;10034040;;;;;SCANNER 4X HP G2410;SCANNER HP L2694;;;;;;8;1;1;0;390;40;0;0;0;0;;0;A;N;20120128;0;;287,36;0;;;;2;84719014;2;2;2;0;0;6;6;6;6;0;0;1;0;29,88;0;;;0;0;0
